GlobalId,Name,Text
13QTbuTXPAseE4Uty$sC68,"Door:1 panel, casement, orthogonal, compact",O1. DST: 0.1; EDP: -2.58689017622593; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -1.68689017622593; SSL: 1; STR3D: 0; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -2.58689017622593; Global Y: -0.0124309058053349; Global Z: 0; Bounding Box Length: 0.9; Bounding Box Width: 0.250999999999999; Bounding Box Height: 2.2
2WLlJYPf533AQGBIoueYON,"Door:1 panel, casement, orthogonal, compact",O1. DST: 0.1; EDP: -1.71690232167679; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -2.61690229724131; SSL: 1; STR3D: 1; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -2.61693154199393; Global Y: 4.30729865709618; Global Z: 0; Bounding Box Length: 0.900058465069767; Bounding Box Width: 0.251209716510822; Bounding Box Height: 2.2
3WOMH$BCj3Tg8GPbuH4aRD,"Door:1 panel, sliding, compact",O1. DST: 0.1; EDP: -1.45168698646103; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -1.45168698646103; SSL: 50; STR3D: 2; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.52668698646103; Global Y: 0.238069094194664; Global Z: 0; Bounding Box Length: 0.1255; Bounding Box Width: 1.50488323498033; Bounding Box Height: 2.2
3AVd_QsJL7PgqlCxijJQZN,"Door:1 panel, casement, orthogonal, compact",O1. DST: 0.1; EDP: 1.02054337268319; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: 1.02054337268319; SSL: 1; STR3D: 0; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.970043372683185; Global Y: -2.38953830750092; Global Z: 0; Bounding Box Length: 0.101; Bounding Box Width: 0.749999999999998; Bounding Box Height: 2.2
19KJppAr176w0QBg57IgtI,"Door:1 panel, casement, orthogonal, compact",O1. DST: 0.1; EDP: -2.93689017622593; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -2.93689017622593; SSL: 1; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.5; Bottom Elevation: 0; Global Top Elevation: 2.5; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -2.98739017622593; Global Y: -3.04335178429806; Global Z: 0; Bounding Box Length: 0.101; Bounding Box Width: 1; Bounding Box Height: 2.5
2nhk5YdEr2Xg3eZn2BpgNP,"Door:1 panel, casement, orthogonal, compact",O1. DST: 0.1; EDP: 0.342818232614411; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -0.407181767385589; SSL: 1; STR3D: 1; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -0.407181767385589; Global Y: -2.80378799947873; Global Z: 0; Bounding Box Length: 0.75; Bounding Box Width: 0.100999999999999; Bounding Box Height: 2.2
1$7q_ZjhL3ivrNfgkIYR0A,"Door:1 panel, sliding, orthogonal, glass",O1. DST: 0.1; EDP: -0.512273711393716; JUF: 1; JUFD: 0.02; JUK: 1; LBM: 0; OTI: OTI; SRP: -0.512273711393716; SSL: 44; STR3D: 3; WDI: WDI; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.2; Bottom Elevation: 0; Global Top Elevation: 2.2; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -0.562773711393717; Global Y: -3.04627562760231; Global Z: 0; Bounding Box Length: 0.101; Bounding Box Width: 1.4; Bounding Box Height: 2.2
3rsgJHbi97KeJbpEr8IYGa,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.99006890018697; Global Y: -1.86164562693013; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
2yejSFPTLFuA7rjmBBtIGP,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.10682509224191; Global Y: -1.86164562693013; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
3Jm2MJ3pr0UgaLjG6yoh3s,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.8387787525704; Global Y: -1.49458473331592; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
0FdhIMWw9FaRcK72KfY8eM,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.61956093196225; Global Y: 1.10521138465034; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
3I2y20_GzACwKyNMgtsayv,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.10682509224191; Global Y: -0.567250535999165; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
3UhT5ueiP4WQ45XseTjNTR,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.0277915226175121; Global Y: 1.1052767623742; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
3DgbyyW59DGQ6rYk6JtFrw,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.90698717377264; Global Y: 2.62677879186696; Global Z: 0; Bounding Box Length: 0.504000000000001; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
2rFfVuA6bFBA4wkFEuN53S,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.99006890018697; Global Y: -0.567250535999165; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
1fHz3DEUj2ffFxQVTPpK5Q,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.0277915226175121; Global Y: 2.19978327597661; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
0o0l9kpYb0ggTBB4JoggDx,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.8387787525704; Global Y: -0.200189642384952; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
00ZnJTpPfDw9vlJ_1E4p0P,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.90698717377264; Global Y: 3.72137737731253; Global Z: 0; Bounding Box Length: 0.504000000000001; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
1tCCMWGmbCMBPEUBCv3EY0,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.69811525797376; Global Y: -0.200189642384952; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
0vhh7wY_P9ovKhm280bR8D,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.90698717377264; Global Y: 1.53227227826455; Global Z: 0; Bounding Box Length: 0.504000000000001; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
2EHx9Xub9EbRLuesmBa0Hf,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.61956093196225; Global Y: 3.29431648369832; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
2hurM3KKzClvY5sDQVGKMa,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.314466412814409; Global Y: 3.72137737731253; Global Z: 0; Bounding Box Length: 0.504000000000002; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
2styxgo$z6RxKSbjPaWL8h,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.61956093196225; Global Y: 2.19971789825274; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
2ivGTAH1z9YPdece$zh557,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.69811525797376; Global Y: -1.49458473331592; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
2BhiIMR2PD$AE1eXYHuLy2,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.314466412814409; Global Y: 2.62677879186696; Global Z: 0; Bounding Box Length: 0.504000000000002; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
1wRLlrXGL0XvZesotr7kVP,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.314466412814409; Global Y: 1.53227227826455; Global Z: 0; Bounding Box Length: 0.504000000000002; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
0PDoxPHcPEtuZ_LigxoUnp,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.0277915226175121; Global Y: 3.29438186142219; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
3PF1CRExX8hgo7eOKlXjSB,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.10682509224191; Global Y: 1.96745079822319; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
0vOcQmIgj2cABbsXm4euRo,gW8_a5_4MMAT_1,3D - ÓõìðëçñùìáôéêÜ Åðéðëá. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.2; Bottom Elevation: 0.8; Global Top Elevation: 1.2; Global Bottom Elevation: 0.8; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.90575455068193; Global Y: 3.23067682801486; Global Z: 0.8; Bounding Box Length: 0.47999999999999; Bounding Box Width: 0.322414519029707; Bounding Box Height: 0.4
12oEwdpET9TQu3UulCjOxN,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.69811525797376; Global Y: 3.59493694546709; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
2XiDlGH8P89QlE27AIFNjZ,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.0277915226175121; Global Y: 0.0085128801388894; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
05Vpo8yRf0YBf_ZPdjYO5h,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.10682509224191; Global Y: 3.22787605185288; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
3zWjeHGj96wx6Lmo3hT_C2,gW5_a44,3D - Åðéðëá Êïõæßíáò. Project: Project Name; Building: The building; Storey: Level 2; Has Own Geometry: 0; Children Have Geometry: 0
13OgcGPNz1jxPPFMemh5vt,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.61956093196225; Global Y: 0.0084475024150219; Global Z: 0; Bounding Box Length: 1.03999998317867; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
3bo5mozD91BfbzH_2d8G_2,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.99006890018697; Global Y: 1.96745079822319; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971214; Bounding Box Height: 0.640000029648467
0dz3udwIX5iev0HgzwKoUe,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.9896628864624; Global Y: -3.25662528073474; Global Z: 0; Bounding Box Length: 1.27999997929683; Bounding Box Width: 0.720000014824247; Bounding Box Height: 0.640000029648467
1e0AUZze9Fsu4PhCxRglqG,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.69811525797376; Global Y: 2.3345116918374; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
3ZMIl5rx12HgiPwCTSwSjs,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.99006890018697; Global Y: 0.673055707292219; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
2RLuDRa6bDmOyq04sO82DQ,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.10682509224191; Global Y: 0.673055707292219; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
3UPEFc_U9F18uNcpKxdfOp,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.99006890018697; Global Y: 3.22787605185288; Global Z: 0; Bounding Box Length: 1.11999998188472; Bounding Box Width: 0.630000012971216; Bounding Box Height: 0.640000029648467
3a0AO$g2XAuwVJ6ZSrc9u6,gW3_a106_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.640000029648467; Bottom Elevation: 0; Global Top Elevation: 0.640000029648467; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.37956093584409; Global Y: -1.17836628850724; Global Z: 0; Bounding Box Length: 1.27999997929683; Bounding Box Width: 0.720000014824246; Bounding Box Height: 0.640000029648467
0c6iDFzanEwB3LveW7KMLb,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.63491237267439; Global Y: -3.50368615952471; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
3GEcXD0IT4DwOpWeNoNo2_,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.7343114496321; Global Y: -1.42542716729721; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
1nOSDL9wzD_O09NtJnNj4W,gW5_a18,3D - Åðéðëá Êïõæßíáò. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.9; Bottom Elevation: 0; Global Top Elevation: 0.9; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.11956091514092; Global Y: -4.37336291521416; Global Z: 0; Bounding Box Length: 0.539999999999996; Bounding Box Width: 0.540000000000003; Bounding Box Height: 0.9
05cdomIfTFkOCeIrl4KNqS,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5.69811525797376; Global Y: 1.04011660090643; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
2jBnTf0Vj7$OutJgYWGqP0,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 1.90698717377264; Global Y: 0.435508396029235; Global Z: 0; Bounding Box Length: 0.504000000000001; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
3v0nNemHTDQgDBkp_WwZGd,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.8387787525704; Global Y: 2.3345116918374; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
1iloWUBmTCzxUGKQtRiaWC,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.8387787525704; Global Y: 1.04011660090643; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
09WV4$H214Af3a0QX3ypM$,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.314466412814409; Global Y: 0.435508396029235; Global Z: 0; Bounding Box Length: 0.504000000000002; Bounding Box Width: 0.540000000000001; Bounding Box Height: 0.900001955299087
1Mot17NHv9nvBc4Gjal7jV,gW3_a125_4MMAT_2,3D - Eðéðëá Êáèéóôéêïý. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.900001955299087; Bottom Elevation: 0; Global Top Elevation: 0.900001955299087; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3.8387787525704; Global Y: 3.59493694546709; Global Z: 0; Bounding Box Length: 0.560000000000002; Bounding Box Width: 0.600000000000001; Bounding Box Height: 0.900001955299087
2Zs46bNsv0Hxp1Eu7jmIbK,gW5_a20,3D - Åðéðëá Êïõæßíáò. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.75; Bottom Elevation: 0; Global Top Elevation: 0.75; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.01956091514092; Global Y: -2.98872763680273; Global Z: 0; Bounding Box Length: 0.640000000000003; Bounding Box Width: 1.36; Bounding Box Height: 0.75
2ikw3jB5z1bQJsgh780mXR,gW8_a5_4MMAT_1,3D - ÓõìðëçñùìáôéêÜ Åðéðëá. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.2; Bottom Elevation: 0.8; Global Top Elevation: 1.2; Global Bottom Elevation: 0.8; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 0.0610540400750694; Global Y: 1.10981208951833; Global Z: 0.8; Bounding Box Length: 0.47999999999999; Bounding Box Width: 0.322414519029707; Bounding Box Height: 0.4
2D7PoFyNT9HB8UuOQtrP_n,gW8_a5_4MMAT_1,3D - ÓõìðëçñùìáôéêÜ Åðéðëá. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.2; Bottom Elevation: 0.8; Global Top Elevation: 1.2; Global Bottom Elevation: 0.8; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.15433360118999; Global Y: -0.791117232841247; Global Z: 0.8; Bounding Box Length: 0.47999999999999; Bounding Box Width: 0.322414519029707; Bounding Box Height: 0.4
